ID,item_cnt_month
29084,0.25251812
29085,0.11722519
29086,0.18016608
29087,0.061410677
29088,0.060049508
29089,0.12986341
29090,0.08320364
29091,0.15433551
29092,0.064045765
29093,0.12986341
29094,0.11722519
29095,0.08574257
29096,0.060049508
29097,0.07716056
29098,0.11722519
29099,0.07472052
29100,0.09698627
29101,0.31187427
29102,0.076434314
29103,0.16412461
29104,0.2843887
29105,0.3668768
29106,0.20859689
29107,0.114169165
29108,0.11292264
29109,0.12077341
29110,0.056649107
29111,0.06142165
29112,0.059259582
29113,0.054970216
29114,0.054970216
29115,0.05564181
29116,0.06260827
29117,0.11722519
29118,0.07099398
29119,0.06009725
29120,0.27653956
29121,0.11722519
29122,0.12863891
29123,0.12986341
29124,0.12861699
29125,0.09500046
29126,0.079009145
29127,0.23762254
29128,0.062326152
29129,0.11506235
29130,0.100445524
29131,0.09138293
29132,0.05794554
29133,0.08740043
29134,0.08740043
29135,0.05794554
29136,0.18655056
29137,0.45512748
29138,0.3668768
29139,0.25251812
29140,0.27088213
29141,0.27088213
29142,0.07480033
29143,0.071846366
29144,0.11722519
29145,0.07226248
29146,0.054970216
29147,0.23899837
29148,0.25824493
29149,0.36392972
29150,0.31398684
29151,0.35636944
29152,0.09504145
29153,0.060193203
29154,0.11722519
29155,0.14395897
29156,0.06868083
29157,0.07005442
29158,0.27088213
29159,0.11722519
29160,0.22826663
29161,0.056649107
29162,0.071599826
29163,0.22558947
29164,0.07472052
29165,0.1536763
29166,0.12943657
29167,0.11316541
29168,0.06806619
29169,0.099946424
29170,0.16929986
29171,0.1266865
29172,0.19146919
29173,0.14462242
29174,0.078847766
29175,0.072780855
29176,0.17091101
29177,0.10735765
29178,0.4761548
29179,0.07461343
29180,0.019894946
29181,0.087375835
29182,0.10686885
29183,0.12088716
29184,0.11278127
29185,0.13121562
29186,0.103705056
29187,0.26899868
29188,0.17261976
29189,1.1478028
29190,0.123715945
29191,0.089959696
29192,0.13655871
29193,0.20092589
29194,0.053951446
29195,0.31201652
29196,0.05997585
29197,0.077335246
29198,0.15153658
29199,0.185797
29200,0.11062749
29201,0.73780704
29202,0.1350301
29203,0.21691464
29204,0.14581096
29205,0.09326866
29206,0.1833925
29207,0.14350995
29208,0.10777446
29209,0.2522104
29210,0.10803939
29211,0.12922075
29212,0.10758559
29213,0.23016033
29214,0.22779146
29215,0.10989196
29216,0.22339088
29217,0.09971407
29218,0.07472052
29219,0.41047356
29220,0.17537299
29221,1.7436008
29222,0.10062724
29223,0.23032333
29224,0.081025146
29225,0.09628127
29226,0.09683344
29227,0.11588521
29228,0.10714768
29229,0.093776405
29230,0.16537493
29231,0.06941488
29232,0.14414372
29233,0.116666175
29234,0.09001754
29235,0.10540384
29236,0.061695535
29237,0.09351526
29238,0.07279047
29239,0.11416715
29240,0.40701777
29241,0.38473988
29242,0.21038511
29243,0.3244675
29244,0.07226248
29245,0.1724881
29246,0.14395897
29247,0.099778876
29248,0.07625078
29249,0.47846064
29250,0.100860775
29251,0.057857502
29252,0.057857502
29253,0.33430165
29254,0.16840647
29255,0.054435365
29256,0.059529282
29257,0.06965394
29258,0.07969797
29259,0.07740104
29260,0.06285782
29261,0.10328508
29262,0.26308206
29263,0.13528617
29264,0.08236074
29265,0.054688144
29266,0.07681609
29267,0.23626536
29268,0.13578919
29269,0.31503826
29270,0.8302356
29271,0.087002076
29272,0.05702022
29273,0.1271101
29274,0.19975172
29275,0.18873313
29276,0.07743611
29277,0.057517413
29278,0.06836383
29279,0.08653568
29280,0.06455573
29281,0.14348562
29282,0.061166015
29283,0.08118896
29284,0.061695535
29285,0.07224089
29286,0.077954955
29287,0.0685626
29288,0.13099279
29289,0.09643004
29290,0.06323068
29291,0.06145226
29292,0.06542201
29293,0.07285695
29294,0.10392038
29295,0.06433732
29296,0.089986615
29297,0.11863821
29298,0.124648795
29299,0.09680644
29300,0.8618994
29301,0.77755445
29302,0.27774173
29303,0.09148845
29304,0.264519
29305,0.23512448
29306,0.15614359
29307,0.08376405
29308,0.071879566
29309,0.0629104
29310,0.16736501
29311,0.11768148
29312,0.07185317
29313,0.16070563
29314,0.07968335
29315,0.2974164
29316,0.2482713
29317,0.09214723
29318,0.24935482
29319,0.09866185
29320,0.12532346
29321,0.52048683
29322,0.16030012
29323,0.07328822
29324,0.07655813
29325,0.06907221
29326,0.12943657
29327,0.30131033
29328,0.06964509
29329,0.09525118
29330,0.072780855
29331,0.16149338
29332,0.09258759
29333,0.074451335
29334,0.11722519
29335,0.12910758
29336,0.23596247
29337,0.06793519
29338,0.328182
29339,0.07913215
29340,0.07284293
29341,0.37138662
29342,0.14089972
29343,0.076103784
29344,0.07733727
29345,0.09829508
29346,0.14395897
29347,0.15089339
29348,0.07073524
29349,0.095421046
29350,0.10390638
29351,0.10465172
29352,0.17000775
29353,0.082060724
29354,0.054920055
29355,0.13016993
29356,0.120804295
29357,0.06238448
29358,0.30509788
29359,0.18350273
29360,0.1341333
29361,0.10702225
29362,0.06666352
29363,0.074451335
29364,0.20195441
29365,0.077954955
29366,0.18816729
29367,0.18390328
29368,0.12986341
29369,0.10162203
29370,0.065568715
29371,0.12986341
29372,0.25251812
29373,0.10224435
29374,0.12986341
29375,0.07470968
29376,0.16538134
29377,0.08770145
29378,0.1054161
29379,0.23762254
29380,0.06773099
29381,0.056219887
29382,0.055546638
29383,0.11768415
29384,0.05700795
29385,0.059259582
29386,0.056649107
29387,0.08203661
29388,0.05564181
29389,0.060316484
29390,0.05931015
29391,0.15300697
29392,0.054970216
29393,0.055708118
29394,0.061695535
29395,0.06683137
29396,0.078854166
29397,0.08496779
29398,0.1086426
29399,0.05961332
29400,0.109356545
29401,0.10254829
29402,0.053109374
29403,0.3668768
29404,0.054970216
29405,0.06009725
29406,0.10037202
29407,0.9938012
29408,0.077279076
29409,6.7586975
29410,0.055546638
29411,0.10037202
29412,0.06329472
29413,0.2443907
29414,0.060219754
29415,0.08630914
29416,0.09385931
29417,0.08404472
29418,0.11072796
29419,0.14345197
29420,0.21480776
29421,0.23816715
29422,1.0453924
29423,0.27974996
29424,0.08034068
29425,0.42080888
29426,0.09683344
29427,0.10263236
29428,0.079009145
29429,0.45834696
29430,0.11149321
29431,0.06773099
29432,0.19650808
29433,0.110511005
29434,0.08169488
29435,0.106547944
29436,0.1327942
29437,0.16973662
29438,0.060193203
29439,0.07513621
29440,0.060049508
29441,0.09073824
29442,0.20318723
29443,0.09060179
29444,0.08923163
29445,0.13520738
29446,0.08619201
29447,0.20850682
29448,0.15126298
29449,0.07590618
29450,0.059279867
29451,2.0339568
29452,0.08152448
29453,0.1602516
29454,0.10643486
29455,0.061438832
29456,0.24171555
29457,0.09782888
29458,0.15020818
29459,0.066154286
29460,0.06304878
29461,0.0792652
29462,0.17896336
29463,0.4559257
29464,0.1855626
29465,0.072936125
29466,0.08642955
29467,0.20159355
29468,0.42511845
29469,3.401178
29470,0.059682596
29471,0.17357774
29472,0.047419496
29473,0.07209139
29474,0.20627384
29475,0.14426124
29476,0.085789494
29477,0.08114005
29478,4.8080726
29479,0.09260233
29480,0.08350566
29481,1.6071452
29482,0.1597577
29483,0.23853901
29484,0.17073986
29485,0.5439805
29486,0.40273857
29487,0.1376754
29488,0.5671635
29489,0.062405776
29490,0.3154912
29491,0.06270029
29492,0.11714471
29493,4.334809
29494,0.109598696
29495,0.1551826
29496,0.08094697
29497,0.07005442
29498,0.06773099
29499,0.23762254
29500,0.23762254
29501,0.3028821
29502,0.061396215
29503,0.37905526
29504,0.48920897
29505,0.3823793
29506,0.082570165
29507,0.18252447
29508,0.10436227
29509,0.005365799
29510,0.12405409
29511,0.22826663
29512,0.07265302
29513,0.06382444
29514,0.06877227
29515,0.209754
29516,0.0842458
29517,0.23762254
29518,0.23335457
29519,0.092939295
29520,0.095917426
29521,0.09705588
29522,0.13902603
29523,0.07547659
29524,0.07547659
29525,0.075853705
29526,0.22613265
29527,0.15000896
29528,0.08258947
29529,0.07528887
29530,0.09572588
29531,0.18950823
29532,0.16730398
29533,0.013808542
29534,0.5893648
29535,0.1544041
29536,0.07971002
29537,0.19686067
29538,0.25060666
29539,0.1201784
29540,0.17272794
29541,0.13986094
29542,0.11178879
29543,0.1032118
29544,1.1478028
29545,0.072969705
29546,0.08582651
29547,0.07737873
29548,0.18681017
29549,0.11448166
29550,0.061571296
29551,0.13513447
29552,0.09340755
29553,0.038897432
29554,0.105684325
29555,0.13960767
29556,0.057730664
29557,0.078462824
29558,0.28005174
29559,0.108513884
29560,0.13857399
29561,0.43813902
29562,0.059279867
29563,0.10239721
29564,0.27693397
29565,0.31300676
29566,0.07852879
29567,0.3827594
29568,0.05794554
29569,0.11131829
29570,0.280017
29571,0.11722519
29572,0.076434314
29573,0.20722002
29574,0.074008435
29575,0.061357446
29576,0.12883139
29577,0.124582246
29578,0.11054637
29579,0.20810014
29580,0.084271066
29581,0.0894595
29582,0.40887207
29583,0.55721796
29584,0.10300923
29585,0.17930968
29586,0.076434314
29587,0.07705448
29588,0.080931805
29589,0.13612175
29590,0.08951609
29591,0.21888866
29592,0.22826663
29593,0.0726602
29594,0.0657593
29595,0.44074866
29596,0.0566572
29597,0.11722519
29598,0.07005442
29599,0.06437132
29600,0.27316955
29601,0.14392008
29602,0.060049508
29603,0.060721766
29604,0.07716056
29605,0.24233872
29606,0.06795452
29607,0.06404972
29608,0.07184643
29609,0.070460215
29610,0.07480033
29611,0.13388807
29612,0.084376
29613,0.21780585
29614,0.07334932
29615,0.12943657
29616,0.058884505
29617,0.06684484
29618,0.09298394
29619,0.09227215
29620,0.06579984
29621,0.05979607
29622,0.060049508
29623,0.08087283
29624,0.12946692
29625,0.060049508
29626,0.12739319
29627,0.060316484
29628,0.19024934
29629,0.09790704
29630,0.060049508
29631,0.056805175
29632,0.14931905
29633,0.059259582
29634,0.0870734
29635,0.42813513
29636,0.12943657
29637,0.02780891
29638,0.13289338
29639,0.060049508
29640,0.16938508
29641,0.061961737
29642,0.3154912
29643,0.07416876
29644,0.21645279
29645,0.07036084
29646,0.17357774
29647,0.07914773
29648,0.08351714
29649,0.10465172
29650,0.08351714
29651,0.08909217
29652,0.0650853
29653,0.07554026
29654,0.068170615
29655,0.06219327
29656,0.08040675
29657,0.0981578
29658,0.062262338
29659,0.058479223
29660,0.12069577
29661,0.06311322
29662,0.07683457
29663,0.067120254
29664,0.09277599
29665,0.06352233
29666,0.06083333
29667,0.097971216
29668,0.11506235
29669,0.08925787
29670,0.074451335
29671,0.12986341
29672,0.23030457
29673,0.072936125
29674,0.05794554
29675,0.073119216
29676,0.07339788
29677,0.07795397
29678,0.107812025
29679,0.11437627
29680,0.24472715
29681,0.06666352
29682,0.2200313
29683,0.07368605
29684,0.08083842
29685,0.06083333
29686,0.13728352
29687,0.080179095
29688,0.1511257
29689,0.073523976
29690,0.39533833
29691,0.0655255
29692,0.13129409
29693,0.08176088
29694,0.12986341
29695,0.14386533
29696,0.08506768
29697,0.24337542
29698,0.074008435
29699,0.095809326
29700,0.07408735
29701,0.065436214
29702,0.074008435
29703,0.07622096
29704,0.102127895
29705,0.072930925
29706,0.26001462
29707,0.103723876
29708,0.13658383
29709,0.4053848
29710,0.21246162
29711,0.23168667
29712,0.31503826
29713,0.19669941
29714,0.42477447
29715,0.078532875
29716,0.20492733
29717,0.08118896
29718,0.058479223
29719,0.063761264
29720,0.08455549
29721,0.07565707
29722,0.060049508
29723,0.11438784
29724,0.060049508
29725,0.058894373
29726,0.06655957
29727,0.060049508
29728,0.24754651
29729,0.28414756
29730,0.0783379
29731,0.38643527
29732,0.05697125
29733,0.08342879
29734,0.06254017
29735,0.63923824
29736,0.10449347
29737,0.08342879
29738,0.08342879
29739,0.09187142
29740,0.06987768
29741,0.11615994
29742,0.06284953
29743,0.13744065
29744,0.20401067
29745,0.054970216
29746,0.06304878
29747,0.057715606
29748,0.076434314
29749,0.06045479
29750,0.11722519
29751,0.072780855
29752,0.19136935
29753,0.060049508
29754,0.1558986
29755,0.06614146
29756,0.32496983
29757,0.050046243
29758,0.072936125
29759,0.07198185
29760,0.081990145
29761,0.054749656
29762,0.060049508
29763,0.17067166
29764,0.09093507
29765,0.097916946
29766,0.11769716
29767,0.27717435
29768,0.24942571
29769,0.08035063
29770,0.06959302
29771,0.11448166
29772,0.05940514
29773,0.08512691
29774,0.341317
29775,0.2740891
29776,0.074451335
29777,0.076434314
29778,0.10859397
29779,0.093852155
29780,0.12883872
29781,0.07338436
29782,0.11722519
29783,0.072780855
29784,0.07922453
29785,0.11188485
29786,0.07299266
29787,0.11699745
29788,0.11722519
29789,0.093125194
29790,0.25063598
29791,0.124388866
29792,0.0790155
29793,0.085905455
29794,0.054780997
29795,0.05396197
29796,0.054007936
29797,0.05468196
29798,0.05358143
29799,0.054194987
29800,0.054240953
29801,0.054240953
29802,0.05369599
29803,0.054240953
29804,0.05501422
29805,0.054240953
29806,0.05421837
29807,0.05421837
29808,0.05501422
29809,0.054216444
29810,0.054194987
29811,0.056264073
29812,0.1072591
29813,0.099279694
29814,0.051747683
29815,0.04999142
29816,0.053881373
29817,0.058047157
29818,0.057672024
29819,0.09659777
29820,0.10324428
29821,0.05501422
29822,0.055599857
29823,0.054240953
29824,0.05569119
29825,0.058334354
29826,0.055113986
29827,0.053940058
29828,0.057672024
29829,0.057672024
29830,0.057672024
29831,0.05500715
29832,0.053788755
29833,0.05500715
29834,0.058047157
29835,0.0556976
29836,0.05500715
29837,0.05500715
29838,0.05421837
29839,0.054240953
29840,0.053979512
29841,0.054240953
29842,0.056678515
29843,0.28938395
29844,0.077144966
29845,0.054240953
29846,0.051747683
29847,0.05531985
29848,0.051747683
29849,0.054469258
29850,0.054240953
29851,0.055748347
29852,0.0556976
29853,0.054762572
29854,0.054546583
29855,0.05500715
29856,1.0548551
29857,0.05356943
29858,0.05501422
29859,0.07406214
29860,0.0961445
29861,0.054240953
29862,0.054408014
29863,0.043315865
29864,0.054240953
29865,0.057631604
29866,0.054194987
29867,0.054240953
29868,0.054240953
29869,0.055864584
29870,0.054247115
29871,0.056841243
29872,0.05736341
29873,0.05374839
29874,0.06728196
29875,0.054652397
29876,0.05500715
29877,0.05680305
29878,0.05680305
29879,0.05516489
29880,0.054408014
29881,0.054007936
29882,0.05509356
29883,0.054240953
29884,0.0556976
29885,0.042484466
29886,0.05319895
29887,0.05319895
29888,0.026445258
29889,0.0579055
29890,0.055498842
29891,0.058329556
29892,0.056841243
29893,0.056841243
29894,0.05449356
29895,0.057672024
29896,0.050155308
29897,0.05513796
29898,0.051519718
29899,0.05516489
29900,0.054047804
29901,0.05509356
29902,0.055748347
29903,0.056264073
29904,0.053788755
29905,0.054240953
29906,0.054240953
29907,0.08358136
29908,0.05500715
29909,0.054408014
29910,0.05449356
29911,0.054240953
29912,0.054240953
29913,0.054546583
29914,0.05488907
29915,0.054007936
29916,0.08358136
29917,0.054240953
29918,0.054546583
29919,0.054247115
29920,0.054247115
29921,0.058047157
29922,0.053903807
29923,0.054408014
29924,0.054132197
29925,0.054408014
29926,0.054873783
29927,0.060049508
29928,0.05464995
29929,0.05421837
29930,0.06142165
29931,0.05531985
29932,0.054731116
29933,0.061743762
29934,0.049170163
29935,0.042484466
29936,0.05247261
29937,0.05247261
29938,0.058047157
29939,0.042484466
29940,0.054859057
29941,0.044907514
29942,0.053979512
29943,0.05544752
29944,0.04993626
29945,0.054240953
29946,0.05421837
29947,0.055839397
29948,0.05500715
29949,0.05501422
29950,0.0556976
29951,0.054546583
29952,0.05488907
29953,0.05488907
29954,0.05421837
29955,0.061163295
29956,0.0694176
29957,0.066065885
29958,0.17783937
29959,0.054546583
29960,0.053128164
29961,0.05421837
29962,0.06795356
29963,0.05468738
29964,0.04137802
29965,0.053955004
29966,0.054546583
29967,0.054240953
29968,0.054408014
29969,0.0556976
29970,0.054240953
29971,0.054546583
29972,0.054546583
29973,0.05500715
29974,0.05421837
29975,0.05421837
29976,0.054546583
29977,0.054216444
29978,0.054240953
29979,0.055541024
29980,0.05468738
29981,0.05500715
29982,0.05468738
29983,0.053212333
29984,0.054194987
29985,0.059633765
29986,0.05680305
29987,0.05374839
29988,0.054240953
29989,0.051664103
29990,0.051664103
29991,0.05902807
29992,0.055748347
29993,0.05374839
29994,0.05500715
29995,0.05488907
29996,0.0556976
29997,0.05500715
29998,0.0556976
29999,0.035995424
30000,0.17558748
30001,0.05501422
30002,0.053979512
30003,0.053955004
30004,0.05358143
30005,0.055748347
30006,0.05680305
30007,0.05421837
30008,0.05531985
30009,0.05569119
30010,0.053979512
30011,0.0549147
30012,0.06831027
30013,0.0556976
30014,0.05449356
30015,0.054546583
30016,0.044907514
30017,0.042484466
30018,0.042484466
30019,0.042484466
30020,0.054163046
30021,0.05468738
30022,0.058047157
30023,0.054697547
30024,0.05680305
30025,0.042484466
30026,0.05531985
30027,0.054240953
30028,0.05516489
30029,0.05680305
30030,0.05421837
30031,0.05488907
30032,0.05501422
30033,0.053021166
30034,0.071025796
30035,0.05374839
30036,0.042484466
30037,0.053933546
30038,0.043977994
30039,0.042484466
30040,0.056841243
30041,0.042484466
30042,0.042484466
30043,0.042484466
30044,0.042484466
30045,0.042484466
30046,0.042484466
30047,0.054163046
30048,0.055329356
30049,0.042484466
30050,0.051747683
30051,0.05914514
30052,0.042484466
30053,0.059633765
30054,0.059633765
30055,0.042484466
30056,0.118225895
30057,0.094221875
30058,0.101302944
30059,0.094234675
30060,0.094221875
30061,0.1079091
30062,0.094221875
30063,0.05464995
30064,0.05468738
30065,0.04116878
30066,0.04857185
30067,0.05421837
30068,0.054240953
30069,0.0556976
30070,0.047686875
30071,0.054408014
30072,0.042484466
30073,0.04165227
30074,0.044907514
30075,0.05914514
30076,0.056841243
30077,0.043977994
30078,0.05501422
30079,0.011362174
30080,0.042484466
30081,0.03817004
30082,0.17233346
30083,0.04993626
30084,0.051664103
30085,0.05274886
30086,0.05501422
30087,0.055541024
30088,0.054408014
30089,0.04116878
30090,0.05500715
30091,0.04999142
30092,0.052535746
30093,0.05468738
30094,0.053933546
30095,0.054240953
30096,0.05853035
30097,0.05853035
30098,0.05680305
30099,0.050779484
30100,0.059633765
30101,0.054163046
30102,0.059633765
30103,0.054163046
30104,0.042484466
30105,0.053979512
30106,0.053678617
30107,0.10307593
30108,0.086889274
30109,0.123791866
30110,0.09444777
30111,0.09991135
30112,0.06352233
30113,0.05501422
30114,0.0556976
30115,0.05421837
30116,0.055748347
30117,0.053733423
30118,0.053733423
30119,0.053458653
30120,0.056903508
30121,0.054240953
30122,0.054240953
30123,0.054599527
30124,0.05360686
30125,0.04993626
30126,0.053903807
30127,0.047805753
30128,0.04993626
30129,0.049170163
30130,0.054240953
30131,0.053733423
30132,0.054240953
30133,0.058818284
30134,0.053139713
30135,0.05500715
30136,0.054240953
30137,0.054240953
30138,0.054240953
30139,0.055541024
30140,0.05501422
30141,0.055530123
30142,0.054408014
30143,0.05902807
30144,0.05421837
30145,0.058047157
30146,0.056678515
30147,0.0638665
30148,0.053979512
30149,0.053733423
30150,0.054240953
30151,0.056841243
30152,0.051684547
30153,0.012375033
30154,0.053903807
30155,0.05821979
30156,0.054978464
30157,0.053979512
30158,0.053903807
30159,0.06309161
30160,0.057924274
30161,0.056841243
30162,0.05247261
30163,0.056841243
30164,0.059633765
30165,0.051684547
30166,0.056841243
30167,0.05247261
30168,0.054163046
30169,0.055498842
30170,0.051747683
30171,0.054132197
30172,0.05421837
30173,0.056678515
30174,0.05501422
30175,0.053128164
30176,0.053128164
30177,0.054408014
30178,0.053095974
30179,0.05513796
30180,0.053788755
30181,0.054240953
30182,0.053623695
30183,0.054286655
30184,0.054546583
30185,0.05421837
30186,0.054240953
30187,0.05421837
30188,0.05421837
30189,0.0556976
30190,0.05358143
30191,0.051664103
30192,0.053788755
30193,0.053128164
30194,0.051846296
30195,0.054973576
30196,0.06789221
30197,0.06789221
30198,0.054286655
30199,0.07884274
30200,0.05421837
30201,0.054240953
30202,0.07884274
30203,0.0556976
30204,0.053623695
30205,0.058047157
30206,0.047686875
30207,0.053733423
30208,0.054194987
30209,0.05500715
30210,0.054408014
30211,0.051664103
30212,0.05421837
30213,0.054132197
30214,0.059286445
30215,0.054546583
30216,0.05581179
30217,0.04116878
30218,0.05500715
30219,0.04928231
30220,0.04116878
30221,0.054240953
30222,0.05516489
30223,0.047805753
30224,0.047805753
30225,0.049170163
30226,0.053719673
30227,0.05680305
30228,0.056841243
30229,0.05680305
30230,0.056841243
30231,0.05247261
30232,0.056841243
30233,0.059633765
30234,0.056841243
30235,0.05421837
30236,0.080481045
30237,0.1350968
30238,0.27088213
30239,0.14414372
30240,0.076434314
30241,0.07767476
30242,0.07037801
30243,0.12920146
30244,0.19394775
30245,0.0694176
30246,0.07005442
30247,0.07173287
30248,0.060049508
30249,0.12064194
30250,0.060049508
30251,0.060049508
30252,0.08366936
30253,0.09299829
30254,0.06045479
30255,0.060049508
30256,0.06655957
30257,0.3028821
30258,0.11737628
30259,0.45512408
30260,0.13386726
30261,0.13333058
30262,0.11266209
30263,1.0453924
30264,0.07894604
30265,0.179735
30266,0.13827923
30267,0.082570165
30268,0.11640821
30269,0.20833704
30270,0.10578599
30271,0.12648171
30272,0.05816238
30273,0.07200372
30274,0.058357302
30275,0.07099398
30276,0.08545414
30277,0.27919835
30278,0.14182593
30279,0.06875449
30280,0.07540914
30281,0.16065685
30282,0.060049508
30283,0.060049508
30284,0.062243726
30285,0.075902715
30286,0.07064767
30287,0.08804516
30288,0.060049508
30289,0.061314244
30290,0.076434314
30291,0.078224674
30292,0.11339491
30293,0.11426717
30294,0.07922453
30295,0.076169506
30296,0.0751258
30297,0.15507121
30298,0.09728074
30299,0.07343154
30300,0.12943657
30301,0.07790035
30302,0.076839596
30303,0.24233872
30304,0.072969705
30305,0.058295492
30306,0.089986615
30307,0.08412313
30308,0.10300923
30309,0.09296598
30310,0.078127146
30311,0.057517413
30312,0.07472052
30313,0.16604666
30314,0.07209139
30315,0.044416294
30316,0.05946121
30317,0.067209184
30318,0.10478712
30319,0.07406716
30320,0.07970903
30321,0.0751258
30322,0.2191769
30323,0.05742751
30324,0.06352233
30325,0.06292577
30326,0.1655759
30327,0.064351074
30328,0.14977446
30329,0.13186848
30330,0.08350566
30331,0.29893965
30332,0.07107549
30333,0.078224674
30334,0.21645279
30335,0.09618471
30336,0.18457846
30337,0.40899462
30338,0.062181648
30339,0.08988467
30340,0.0718631
30341,0.12861699
30342,0.062405776
30343,0.07092537
30344,0.15033546
30345,0.08959679
30346,0.14664032
30347,0.12943657
30348,0.108036004
30349,0.0863051
30350,0.11626428
30351,0.14585349
30352,0.08176088
30353,0.09214723
30354,0.086596794
30355,0.24935475
30356,0.111855835
30357,0.12151585
30358,0.072780855
30359,0.08647008
30360,0.06465478
30361,0.14091001
30362,0.10937374
30363,0.057597775
30364,0.062456075
30365,0.0790134
30366,0.06318243
30367,0.061495643
30368,0.062323578
30369,0.06754501
30370,0.054970216
30371,0.072780855
30372,0.14931905
30373,0.07226248
30374,0.097812064
30375,0.07438567
30376,0.06534963
30377,0.060049508
30378,0.07690768
30379,0.08034068
30380,0.09665005
30381,0.08295412
30382,0.096603885
30383,0.14584726
30384,0.060049508
30385,0.060049508
30386,0.07156105
30387,0.060049508
30388,0.06409996
30389,0.082151055
30390,0.07336046
30391,0.078224674
30392,0.06980159
30393,0.12734008
30394,0.054970216
30395,0.09384551
30396,0.078189164
30397,0.08279869
30398,0.082160085
30399,0.14462487
30400,0.06009725
30401,0.061199952
30402,0.29893965
30403,0.054970216
30404,0.07832692
30405,0.16047499
30406,0.057387087
30407,0.16631049
30408,0.0775851
30409,0.0923678
30410,0.06104793
30411,0.056805175
30412,0.079239435
30413,0.10478712
30414,0.17361027
30415,0.074443564
30416,0.05997585
30417,0.061961737
30418,0.12943657
30419,0.060049508
30420,0.076224275
30421,0.05697125
30422,0.114272304
30423,0.078189164
30424,0.098886415
30425,0.11722519
30426,0.069936134
30427,0.082781985
30428,0.08871785
30429,0.07370287
30430,0.071233734
30431,0.06813931
30432,0.054970216
30433,0.12456435
30434,0.06441092
30435,0.08019305
30436,0.069796406
30437,0.064549
30438,0.1524613
30439,0.10958072
30440,0.08350566
30441,0.08381227
30442,0.1803047
30443,0.50070107
30444,0.078862235
30445,0.067435294
30446,0.199779
30447,0.080931805
30448,0.0681406
30449,0.12734008
30450,0.06421742
30451,0.066157416
30452,0.13099279
30453,0.1320336
30454,0.08550771
30455,0.080931805
30456,0.080931805
30457,0.11426717
30458,0.086596794
30459,0.09285768
30460,0.07798827
30461,0.34375766
30462,0.065640144
30463,0.06567477
30464,0.07065464
30465,0.053897437
30466,0.062077615
30467,0.20510644
30468,0.13387261
30469,0.086572155
30470,0.22826663
30471,0.1273982
30472,0.13001047
30473,0.07737873
30474,0.27930477
30475,0.27930477
30476,0.3497789
30477,0.16432822
30478,0.071575835
30479,0.8618994
30480,0.15170452
30481,0.13096358
30482,0.06713599
30483,0.09410751
30484,0.09410751
30485,0.09412031
30486,0.09410751
30487,0.055546638
30488,0.065436214
30489,0.059682596
30490,0.16140439
30491,0.06967063
30492,0.10776114
30493,0.11722519
30494,0.0721037
30495,0.0733472
30496,0.061272595
30497,0.06945569
30498,0.1938982
30499,0.11588292
30500,0.11722519
30501,0.07209139
30502,0.30102608
30503,0.07319629
30504,0.091825075
30505,0.05649962
30506,0.35418567
30507,0.07226248
30508,0.07144574
30509,0.06238448
30510,0.12033388
30511,0.08703165
30512,0.09525118
30513,0.12986341
30514,0.14395897
30515,0.060316484
30516,0.081807524
30517,0.07538832
30518,0.08233486
30519,0.077954955
30520,0.1952803
30521,0.073523976
30522,0.06238448
30523,0.23878506
30524,0.108562805
30525,0.06965896
30526,0.060049508
30527,0.060049508
30528,0.11448166
30529,0.12943657
30530,0.2380165
30531,0.054970216
30532,0.07891957
30533,0.074655935
30534,0.060049508
30535,0.082857
30536,0.062340457
30537,0.08668262
30538,0.06083333
30539,0.14395897
30540,0.07392799
30541,0.07830382
30542,0.0751258
30543,0.074481815
30544,0.076223254
30545,0.07438567
30546,0.26477355
30547,0.07790301
30548,0.08506768
30549,0.087679885
30550,0.22267577
30551,0.0839018
30552,0.14893676
30553,0.12658112
30554,0.3028821
30555,0.076169506
30556,0.08408122
30557,0.08777428
30558,0.42159367
30559,0.15104134
30560,0.07690768
30561,0.056264073
30562,0.10748269
30563,0.074655935
30564,0.121212564
30565,0.07339788
30566,0.1476803
30567,0.16567981
30568,0.09665005
30569,0.10614666
30570,0.0796867
30571,0.087350786
30572,0.07445975
30573,0.23762254
30574,0.1073335
30575,0.08152448
30576,0.14482011
30577,0.08464604
30578,0.10168378
30579,0.0
30580,0.12986341
30581,0.07505716
30582,0.09719925
30583,0.12943657
30584,0.07733727
30585,0.07480033
30586,0.13763468
30587,0.12595896
30588,0.11142751
30589,0.32254627
30590,0.089225285
30591,0.106012225
30592,0.12931919
30593,0.30300385
30594,0.19655886
30595,0.09229793
30596,0.075416416
30597,0.13275968
30598,0.08550794
30599,0.10115622
30600,0.23535942
30601,0.3053987
30602,0.2946571
30603,0.2641974
30604,5.277787
30605,0.27271128
30606,0.34115893
30607,0.14949736
30608,0.2884855
30609,0.59370244
30610,1.5791912
30611,0.2512809
30612,0.13563079
30613,0.26564127
30614,0.5896302
30615,0.36049336
30616,0.064801306
30617,0.15954435
30618,0.4957923
30619,0.2420942
30620,0.2407232
30621,0.1354123
30622,2.2883482
30623,0.22692506
30624,0.60821146
30625,0.45392805
30626,0.358124
30627,0.25861043
30628,0.70980096
30629,2.2656107
30630,0.6614132
30631,0.1552333
30632,0.51311016
30633,0.42292675
30634,0.09501186
30635,0.097678706
30636,0.12248503
30637,0.51311016
30638,0.12033391
30639,0.08257752
